05/04/2018,18:38:49,45.9785,27.73,977.5940,314.3125,1.9893
05/04/2018,18:38:57,44.8216,27.96,977.5959,314.1250,1.9893
05/04/2018,18:39:05,45.3623,27.72,977.5886,314.2500,1.9893
05/04/2018,18:39:13,44.7986,27.47,977.5793,312.3750,1.9893
05/04/2018,18:48:06,45.5328,27.54,977.5962,313.9375,1.9893
05/04/2018,18:50:01,43.8875,27.68,977.5552,314.0625,1.9893
05/04/2018,18:50:09,44.2414,27.61,977.5767,314.1875,1.9893
05/04/2018,19:00:43,45.0575,27.05,977.6851,311.8750,1.9893
