05/17/2018,11:24:43,62.6020,24.64,972.7539,353.0000,1.9883,388627.0000,20.69
05/17/2018,11:24:49,62.1693,24.59,972.7476,352.8750,1.9908,388614.0000,20.75
05/17/2018,11:24:55,61.8613,24.66,972.7329,353.1250,1.9908,388612.0000,20.75
05/17/2018,11:25:01,61.6417,24.71,972.7676,353.2500,1.9908,388614.0000,20.75
05/17/2018,11:25:07,60.8583,24.74,972.8186,353.4375,1.9908,388611.0000,20.75
05/17/2018,11:25:13,61.8678,24.78,972.7979,353.0000,1.9908,388635.0000,20.75
05/17/2018,11:25:19,61.7170,24.99,972.7954,352.6875,1.9908,388642.0000,20.75
05/17/2018,11:25:25,61.3467,24.97,972.8152,353.0000,1.9913,388626.0000,20.75
05/17/2018,11:25:31,61.2942,24.97,972.7888,353.0000,1.9913,388620.0000,20.75
05/17/2018,11:25:37,60.8256,24.90,972.8062,353.1250,1.9913,388626.0000,20.75
05/17/2018,11:25:43,61.4024,24.90,972.8372,353.0625,1.9908,388619.0000,20.75
05/17/2018,11:25:49,60.2684,24.92,972.8167,352.9375,1.9913,388629.0000,20.75
05/17/2018,11:25:55,60.6977,25.17,972.8445,352.8750,1.9908,388629.0000,20.75
05/17/2018,11:26:01,60.2717,25.11,972.8540,353.0000,1.9908,388632.0000,20.75
05/17/2018,11:26:07,61.6122,25.17,972.8574,353.1250,1.9913,388617.0000,20.75
05/17/2018,11:26:13,59.9472,25.36,972.8198,352.9375,1.9908,388625.0000,20.81
05/17/2018,11:26:19,60.4945,25.43,972.8372,353.0000,1.9908,388620.0000,20.81
05/17/2018,11:26:25,60.5699,25.45,972.8279,352.8125,1.9913,388622.0000,20.81
05/17/2018,11:26:31,61.0681,25.38,972.8296,352.8750,1.9913,388635.0000,20.81
05/17/2018,11:26:37,60.2586,25.29,972.8403,352.8750,1.9913,388622.0000,20.81
05/17/2018,11:26:43,59.7309,25.25,972.8533,352.8750,1.9908,388627.0000,20.81
05/17/2018,11:26:49,59.6752,25.41,972.7688,353.2500,1.9908,388605.0000,20.81
05/17/2018,11:26:55,59.1311,25.45,972.7820,353.1250,1.9908,388617.0000,20.81
05/17/2018,11:27:01,58.6165,25.52,972.7415,353.4375,1.9908,388619.0000,20.81
05/17/2018,11:27:07,59.2950,25.59,972.8330,352.7500,1.9908,388625.0000,20.81
05/17/2018,11:27:13,58.4854,25.59,972.8130,352.8750,1.9908,388631.0000,20.81
05/17/2018,11:27:19,59.2556,25.68,972.8032,352.7500,1.9908,388633.0000,20.81
05/17/2018,11:27:25,58.2363,25.80,972.8040,352.7500,1.9908,388633.0000,20.81
05/17/2018,11:27:31,58.5674,25.94,972.7700,352.8125,1.9908,388638.0000,20.81
05/17/2018,11:27:37,57.8299,25.85,972.8081,352.7500,1.9908,388638.0000,20.88
05/17/2018,11:27:43,59.2950,25.89,972.8020,352.8125,1.9908,388634.0000,20.81
05/17/2018,11:27:49,57.7644,25.98,972.7854,352.7500,1.9908,388646.0000,20.81
05/17/2018,11:27:55,58.0987,26.06,972.7898,352.6875,1.9908,388641.0000,20.88
05/17/2018,11:28:01,57.6988,26.17,972.8127,352.8750,1.9908,388639.0000,20.88
05/17/2018,11:28:07,57.4694,26.24,972.8123,352.8750,1.9908,388637.0000,20.88
05/17/2018,11:28:13,56.9417,26.38,972.8020,352.8750,1.9908,388641.0000,20.88
05/17/2018,11:28:19,56.5222,26.33,972.7915,352.8750,1.9913,388658.0000,20.88
05/17/2018,11:28:25,56.9712,26.50,972.8118,352.7500,1.9913,388645.0000,20.88
05/17/2018,11:28:31,56.8205,26.38,972.8337,352.5000,1.9908,388634.0000,20.88
05/17/2018,11:32:30,54.6082,26.91,973.0557,351.2500,1.9917,388712.0000,21.12
05/17/2018,11:32:36,55.1326,27.07,973.0879,351.3750,1.9917,388707.0000,21.12
05/17/2018,11:32:42,54.4377,26.99,973.0959,351.4375,1.9917,388693.0000,21.06
05/17/2018,11:32:48,54.1788,27.08,973.0647,351.5625,1.9913,388688.0000,21.06
05/17/2018,11:33:02,54.1854,27.15,973.0833,351.4375,1.9917,388696.0000,21.06
05/17/2018,11:33:08,52.3074,27.22,973.0752,351.4375,1.9913,388702.0000,21.06
05/17/2018,11:37:25,57.1023,27.01,973.0498,351.2500,1.9913,388707.0000,21.06
05/17/2018,11:37:31,53.7757,26.94,973.0359,351.2500,1.9913,388704.0000,21.12
05/17/2018,11:37:37,54.7196,27.08,973.0542,351.5000,1.9913,388696.0000,21.12
05/17/2018,11:37:43,51.9009,26.96,973.0420,351.2500,1.9913,388701.0000,21.12
05/17/2018,11:37:49,53.3332,26.87,973.0596,351.5625,1.9917,388702.0000,21.12
05/17/2018,11:37:55,53.1431,26.92,973.0061,351.4375,1.9913,388706.0000,21.12
05/17/2018,11:38:01,53.9756,27.05,973.0288,351.0000,1.9913,388709.0000,21.12
05/17/2018,11:38:07,53.9068,27.01,973.0701,350.9375,1.9913,388725.0000,21.12
05/17/2018,11:38:13,53.0481,27.07,973.0386,351.3750,1.9913,388697.0000,21.12
05/17/2018,11:38:19,53.1792,27.08,973.0234,351.5625,1.9913,388696.0000,21.12
05/17/2018,11:38:25,52.9497,27.10,973.0400,351.5000,1.9917,388705.0000,21.12
05/17/2018,11:38:31,53.0940,26.91,973.0237,351.1250,1.9913,388693.0000,21.12
05/17/2018,11:38:37,53.8609,26.78,972.9202,351.3125,1.9913,388692.0000,21.12
05/17/2018,11:38:43,52.0779,26.82,972.9543,351.2500,1.9913,388692.0000,21.12
05/17/2018,11:38:49,52.9629,26.73,972.8467,351.5000,1.9913,388696.0000,21.12
05/17/2018,11:38:55,52.8023,26.91,973.0027,351.5625,1.9913,388696.0000,21.12
05/17/2018,11:39:01,53.4643,26.80,972.8459,351.6875,1.9913,388698.0000,21.12
05/17/2018,11:39:07,54.5164,26.99,973.0300,351.6250,1.9913,388688.0000,21.12
05/17/2018,11:39:13,53.1956,26.96,973.0361,351.6875,1.9913,388700.0000,21.12
05/17/2018,11:39:19,52.6548,27.03,973.0264,351.3750,1.9913,388695.0000,21.12
05/17/2018,11:39:25,53.4971,26.92,973.0063,351.4375,1.9913,388696.0000,21.12
05/17/2018,11:39:31,52.5728,26.87,972.8425,351.5000,1.9913,388686.0000,21.12
05/17/2018,11:39:37,53.1103,26.84,972.8345,351.5625,1.9913,388695.0000,21.12
05/17/2018,11:39:43,52.9694,26.91,972.8608,351.3750,1.9913,388705.0000,21.12
05/17/2018,11:39:49,52.8678,26.89,972.8950,351.5625,1.9913,388693.0000,21.12
05/17/2018,11:39:55,52.5401,26.78,972.7815,351.6875,1.9913,388698.0000,21.06
05/17/2018,11:40:01,53.7003,26.68,972.7822,351.5625,1.9913,388695.0000,21.12
05/17/2018,11:40:07,52.5171,26.91,972.8730,351.5625,1.9913,388696.0000,21.12
05/17/2018,11:40:13,53.1562,26.92,972.9707,351.3750,1.9913,388703.0000,21.12
05/17/2018,11:42:11,51.7600,27.72,972.9573,351.7500,1.9913,388695.0000,21.12
05/17/2018,11:42:17,51.5371,27.59,972.9475,351.6875,1.9913,388676.0000,21.19
05/17/2018,11:42:23,51.7436,27.50,972.9871,351.6875,1.9913,388694.0000,21.12
05/17/2018,11:42:29,52.0025,27.59,972.9609,351.4375,1.9913,388698.0000,21.19
05/17/2018,11:42:35,51.8419,27.56,972.9556,351.5000,1.9913,388704.0000,21.12
05/17/2018,11:42:41,52.2713,27.58,972.9612,351.1875,1.9913,388710.0000,21.19
